movieId,title,genres,avg_rating,rating_count,year,title_clean,title_norm,underrated_raw,underrated_pct_global,genre_list,underrated_pct_Action,underrated_pct_Adventure,underrated_pct_Animation,underrated_pct_Comedy,underrated_pct_Drama,underrated_pct_Horror,underrated_pct_Romance,underrated_pct_Sci-Fi,underrated_pct_Thriller
45,To Die For (1995),Comedy|Drama|Thriller,3.3125,32.0,1995.0,To Die For,to die for,-1.6609274407234327,0.12143297064257852,"['Comedy', 'Drama', 'Thriller']",,,,0.14164004259850904,0.07131391882595735,,,,0.1562829989440338
46,How to Make an American Quilt (1995),Drama|Romance,3.066666666666667,15.0,1995.0,How to Make an American Quilt,how to make american quilt,-1.2706657188875607,0.18748716895914597,"['Drama', 'Romance']",,,,,0.12049988534739739,,0.18452380952380953,,
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,3.9753694581280787,203.0,1995.0,Seven (a.k.a. Se7en),seven,-2.592006309352604,0.011496612605214535,"['Mystery', 'Thriller']",,,,,,,,,0.02006335797254488
48,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,3.1470588235294117,68.0,1995.0,Pocahontas,pocahontas,-2.5371556188911883,0.014268117429685897,"['Animation', 'Children', 'Drama', 'Musical', 'Romance']",,,0.009819967266775777,,0.005274019720247649,,0.013784461152882205,,
49,When Night Is Falling (1995),Drama|Romance,3.0,1.0,1995.0,When Night Is Falling,when night is falling,0.5861956772101056,0.6606959556559228,"['Drama', 'Romance']",,,,,0.6130474661774822,,0.6541353383458647,,
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,4.237745098039215,204.0,1995.0,"Usual Suspects, The",usual suspects,-2.2946424718784213,0.028125641552042703,"['Crime', 'Mystery', 'Thriller']",,,,,,,,,0.03907074973600845
52,Mighty Aphrodite (1995),Comedy|Drama|Romance,3.4642857142857144,28.0,1995.0,Mighty Aphrodite,mighty aphrodite,-1.36612259793577,0.17219256826113735,"['Comedy', 'Drama', 'Romance']",,,,0.19808306709265175,0.10995184590690209,,0.16791979949874686,,
53,Lamerica (1994),Adventure|Drama,5.0,2.0,1994.0,Lamerica,lamerica,2.510536064996501,0.9700266885649764,"['Adventure', 'Drama']",,0.9809976247030879,,,0.975578995643201,,,,
54,"Big Green, The (1995)",Children|Comedy,2.3333333333333335,3.0,1995.0,"Big Green, The",big green,-0.8254498389354863,0.2949086429891193,"['Children', 'Comedy']",,,,0.34384984025559107,,,,,
55,Georgia (1995),Drama,4.0,1.0,1995.0,Georgia,georgia,1.736877202535481,0.8930404434407719,['Drama'],,,,,0.8905067645035543,,,,
57,Home for the Holidays (1995),Drama,3.0625,8.0,1995.0,Home for the Holidays,home for holidays,-0.7404565524477776,0.3089714637651406,['Drama'],,,,,0.22127952304517312,,,,
58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,4.027027027027027,37.0,1994.0,"Postman, The (Postino, Il)",postman,-0.9699166502835841,0.2599055635393143,"['Comedy', 'Drama', 'Romance']",,,,0.30005324813631523,0.17839944966750745,,0.2531328320802005,,
60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,3.235294117647059,34.0,1995.0,"Indian in the Cupboard, The",indian in cupboard,-1.8044797974032576,0.08848285772941901,"['Adventure', 'Children', 'Fantasy']",,0.16943784639746634,,,,,,,
61,Eye for an Eye (1996),Drama|Thriller,3.75,6.0,1996.0,Eye for an Eye,eye for eye,0.2843222950762338,0.5795011291315951,"['Drama', 'Thriller']",,,,,0.5176565008025682,,,,0.6948257655755016
62,Mr. Holland's Opus (1995),Drama,3.70625,80.0,1995.0,Mr. Holland's Opus,mr holland s opus,-2.0427996447722947,0.058406897967563126,['Drama'],,,,,0.03118550791102958,,,,
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,2.7142857142857144,7.0,1996.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,don t be menace to south central while drinking your juice in hood,-1.0316194714068752,0.2458940669267091,"['Comedy', 'Crime']",,,,0.2838125665601704,,,,,
64,Two if by Sea (1996),Comedy|Romance,2.2,5.0,1996.0,Two if by Sea,two if by sea,-1.3558967051765582,0.1742455347977828,"['Comedy', 'Romance']",,,,0.20101171458998934,,,0.16917293233082706,,
65,Bio-Dome (1996),Comedy,2.532258064516129,31.0,1996.0,Bio-Dome,bio dome,-2.5301243236191517,0.014473414083350442,['Comedy'],,,,0.01810436634717785,,,,,
66,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,2.5,9.0,1996.0,Lawnmower Man 2: Beyond Cyberspace,lawnmower man 2 beyond cyberspace,-1.4856846281322484,0.15340792445083146,"['Action', 'Sci-Fi', 'Thriller']",0.26449671772428884,,,,,,,0.28520408163265304,0.19614572333685323
68,French Twist (Gazon maudit) (1995),Comedy|Romance,3.4,5.0,1995.0,French Twist (Gazon maudit),french twist,0.024921125213892004,0.5319749538082529,"['Comedy', 'Romance']",,,,0.5947816826411075,,,0.518170426065163,,
69,Friday (1995),Comedy,3.775,20.0,1995.0,Friday,friday,-0.7084578289169956,0.31451447341408334,['Comedy'],,,,0.36608093716719914,,,,,
70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,3.5090909090909093,55.0,1996.0,From Dusk Till Dawn,from dusk till dawn,-1.9264608429018133,0.07175118045575857,"['Action', 'Comedy', 'Horror', 'Thriller']",0.14113785557986872,,,0.08359957401490947,,0.09815950920245399,,,0.09820485744456177
71,Fair Game (1995),Action,1.7,5.0,1995.0,Fair Game,fair game,-1.9312374678392463,0.07134058714842947,['Action'],0.1400437636761488,,,,,,,,
72,Kicking and Screaming (1995),Comedy|Drama,3.2142857142857144,7.0,1995.0,Kicking and Screaming,kicking and screaming,-0.4562787087441874,0.39940463970437284,"['Comedy', 'Drama']",,,,0.454073482428115,0.31151112130245356,,,,
73,"Misérables, Les (1995)",Drama|War,3.4615384615384617,13.0,1995.0,"Misérables, Les",mis rables les,-0.6921295672604021,0.3183124615068774,"['Drama', 'War']",,,,,0.23320339371703738,,,,
74,Bed of Roses (1996),Drama|Romance,4.0,8.0,1996.0,Bed of Roses,bed of roses,0.3383073775447618,0.5947444056661877,"['Drama', 'Romance']",,,,,0.5365741802338914,,0.5895989974937343,,
75,Big Bully (1996),Comedy|Drama,2.2,5.0,1996.0,Big Bully,big bully,-1.3558967051765582,0.1742455347977828,"['Comedy', 'Drama']",,,,0.20101171458998934,0.11121302453565696,,,,
76,Screamers (1995),Action|Sci-Fi|Thriller,3.4,15.0,1995.0,Screamers,screamers,-0.8871052104457693,0.2807944980496818,"['Action', 'Sci-Fi', 'Thriller']",0.4403719912472648,,,,,,,0.4602040816326531,0.3563885955649419
77,Nico Icon (1995),Documentary,4.0,1.0,1995.0,Nico Icon,nico icon,1.736877202535481,0.8930404434407719,['Documentary'],,,,,,,,,
78,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,3.3333333333333335,3.0,1995.0,"Crossing Guard, The",crossing guard,0.32523168638988925,0.5898686101416547,"['Action', 'Crime', 'Drama', 'Thriller']",0.7417943107221007,,,,0.5307268975005732,,,,0.7022175290390708
79,"Juror, The (1996)",Drama|Thriller,2.764705882352941,17.0,1996.0,"Juror, The",juror,-1.7276472412368276,0.09874769041264628,"['Drama', 'Thriller']",,,,,0.055950470075670715,,,,0.13357972544878563
80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,4.0,2.0,1995.0,"White Balloon, The (Badkonake sefid)",white balloon,1.3598545396711257,0.8334530897146376,"['Children', 'Drama']",,,,,0.8164411832148589,,,,
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,3.107142857142857,14.0,1995.0,Things to Do in Denver When You're Dead,things to do in denver when you re dead,-1.1640792220490541,0.2101724491890782,"['Crime', 'Drama', 'Romance']",,,,,0.13781242834212337,,0.2098997493734336,,
82,Antonia's Line (Antonia) (1995),Comedy|Drama,3.875,8.0,1995.0,Antonia's Line (Antonia),antonia s line,0.19447218687908985,0.5555327448162595,"['Comedy', 'Drama']",,,,0.615681576144835,0.4864709928915386,,,,
83,Once Upon a Time... When We Were Colored (1995),Drama|Romance,3.0,1.0,1995.0,Once Upon a Time... When We Were Colored,once upon time when we were colored,0.5861956772101056,0.6606959556559228,"['Drama', 'Romance']",,,,,0.6130474661774822,,0.6541353383458647,,
85,Angels and Insects (1995),Drama|Romance,3.857142857142857,7.0,1995.0,Angels and Insects,angels and insects,0.28344512896498236,0.5778074317388626,"['Drama', 'Romance']",,,,,0.5154781013529007,,0.568295739348371,,
86,White Squall (1996),Action|Adventure|Drama,3.966666666666667,15.0,1996.0,White Squall,white squall,-0.23505234609472292,0.45001026483268325,"['Action', 'Adventure', 'Drama']",0.6176148796498906,0.6104513064133017,,,0.3649392341206145,,,,
87,Dunston Checks In (1996),Children|Comedy,2.5,7.0,1996.0,Dunston Checks In,dunston checks in,-1.2781940839765986,0.18538287825908437,"['Children', 'Comedy']",,,,0.21632055378061768,,,,,
88,Black Sheep (1996),Comedy,3.15625,16.0,1996.0,Black Sheep,black sheep,-1.223955776204737,0.19918907821802503,['Comedy'],,,,0.23296059637912672,,,,,
89,Nick of Time (1995),Action|Thriller,3.25,10.0,1995.0,Nick of Time,nick of time,-0.7112978739299052,0.3139499076165059,"['Action', 'Thriller']",0.4811269146608315,,,,,,,,0.39994720168954595
92,Mary Reilly (1996),Drama|Horror|Thriller,2.625,8.0,1996.0,Mary Reilly,mary reilly,-1.2438797197776295,0.1922089919934305,"['Drama', 'Horror', 'Thriller']",,,,,0.12439807383627609,0.25357873210633947,,,0.24656810982048574
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,2.8333333333333335,9.0,1995.0,Vampire in Brooklyn,vampire in brooklyn,-1.1021241196904565,0.23665571751180456,"['Comedy', 'Horror', 'Romance']",,,,0.27263045793397234,,0.3164621676891616,0.23527568922305764,,
94,Beautiful Girls (1996),Comedy|Drama|Romance,3.95,10.0,1996.0,Beautiful Girls,beautiful girls,0.09417919379785777,0.5381338534181893,"['Comedy', 'Drama', 'Romance']",,,,0.6001064962726305,0.46422838798440724,,0.5231829573934837,,
95,Broken Arrow (1996),Action|Adventure|Thriller,3.0238095238095237,84.0,1996.0,Broken Arrow,broken arrow,-2.8728921280420794,0.005029768014781359,"['Action', 'Adventure', 'Thriller']",0.016958424507658644,0.0166270783847981,,,,,,,0.011615628299894404
96,In the Bleak Midwinter (1995),Comedy|Drama,3.5,1.0,1995.0,In the Bleak Midwinter,in bleak midwinter,1.1615364398727932,0.7910080065694929,"['Comedy', 'Drama']",,,,0.8083067092651757,0.7663379958725063,,,,
97,"Hate (Haine, La) (1995)",Crime|Drama,3.9,10.0,1995.0,"Hate (Haine, La)",hate,0.03664511753158872,0.5338226236912338,"['Crime', 'Drama']",,,,,0.45872506305893146,,,,
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,5.0,2.0,1995.0,Heidi Fleiss: Hollywood Madam,heidi fleiss hollywood madam,2.510536064996501,0.9700266885649764,['Documentary'],,,,,,,,,
100,City Hall (1996),Drama|Thriller,2.7857142857142856,14.0,1996.0,City Hall,city hall,-1.5339411409036394,0.14180866351878466,"['Drama', 'Thriller']",,,,,0.08633340976840174,,,,0.1853220696937698
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,3.782608695652174,23.0,1996.0,Bottle Rocket,bottle rocket,-0.8238671157943288,0.297064257852597,"['Adventure', 'Comedy', 'Crime', 'Romance']",,0.45368171021377673,,0.34691160809371674,,,0.2951127819548872,,
102,Mr. Wrong (1996),Comedy,2.4,5.0,1996.0,Mr. Wrong,mr wrong,-1.1257604001114834,0.23249846027509752,['Comedy'],,,,0.2685037273695421,,,,,
103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,3.0,3.0,1996.0,Unforgettable,unforgettable,-0.05832882205190271,0.48424348183124616,"['Mystery', 'Sci-Fi', 'Thriller']",,,,,,,,0.6525510204081633,0.5958289334741288
104,Happy Gilmore (1996),Comedy,3.4393939393939394,99.0,1996.0,Happy Gilmore,happy gilmore,-2.5458054190106916,0.013754875795524533,['Comedy'],,,,0.017305644302449415,,,,,
105,"Bridges of Madison County, The (1995)",Drama|Romance,3.282608695652174,23.0,1995.0,"Bridges of Madison County, The",bridges of madison county,-1.3992078784570166,0.16700882775610756,"['Drama', 'Romance']",,,,,0.10502178399449667,,0.16040100250626566,,
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,4.0,1.0,1994.0,Nobody Loves Me (Keiner liebt mich),nobody loves me,1.736877202535481,0.8930404434407719,"['Comedy', 'Drama']",,,,0.8899094781682642,0.8905067645035543,,,,
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,3.326923076923077,26.0,1996.0,Muppet Treasure Island,muppet treasure island,-1.4577369650890657,0.15694929172654487,"['Adventure', 'Children', 'Comedy', 'Musical']",,0.2620744259699129,,0.18264110756123536,,,,,
108,Catwalk (1996),Documentary,4.0,1.0,1996.0,Catwalk,catwalk,1.736877202535481,0.8930404434407719,['Documentary'],,,,,,,,,
110,Braveheart (1995),Action|Drama|War,4.031645569620253,237.0,1995.0,Braveheart,braveheart,-2.670587791542948,0.009648942722233628,"['Action', 'Drama', 'War']",0.026805251641137857,,,,0.00343957807842238,,,,
111,Taxi Driver (1976),Crime|Drama|Thriller,4.105769230769231,104.0,1976.0,Taxi Driver,taxi driver,-1.8243873286044212,0.08396633134879901,"['Crime', 'Drama', 'Thriller']",,,,,0.047924787892685165,,,,0.11668426610348469
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,3.5434782608695654,46.0,1995.0,Rumble in the Bronx (Hont faan kui),rumble in bronx,-1.7239780275631749,0.09946622870047218,"['Action', 'Adventure', 'Comedy', 'Crime']",0.18435448577680524,0.18606492478226444,,0.11661341853035144,,,,,
113,Before and After (1996),Drama|Mystery,3.3333333333333335,3.0,1996.0,Before and After,before and after,0.32523168638988925,0.5898686101416547,"['Drama', 'Mystery']",,,,,0.5307268975005732,,,,
116,Anne Frank Remembered (1995),Documentary,3.9,5.0,1995.0,Anne Frank Remembered,anne frank remembered,0.6002618878765797,0.6949291726544857,['Documentary'],,,,,,,,,
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,3.0,1.0,1995.0,"Young Poisoner's Handbook, The",young poisoner s handbook,0.5861956772101056,0.6606959556559228,"['Crime', 'Drama']",,,,,0.6130474661774822,,,,
118,If Lucy Fell (1996),Comedy|Romance,2.5,2.0,1996.0,If Lucy Fell,if lucy fell,-0.36616774831693744,0.4248101005953603,"['Comedy', 'Romance']",,,,0.48642172523961663,,,0.4176065162907268,,
119,"Steal Big, Steal Little (1995)",Comedy,3.0,2.0,1995.0,"Steal Big, Steal Little",steal big steal little,0.20917301434575025,0.5643091767604188,['Comedy'],,,,0.6222044728434505,,,,,
121,"Boys of St. Vincent, The (1992)",Drama,4.0,2.0,1992.0,"Boys of St. Vincent, The",boys of st vincent,1.3598545396711257,0.8334530897146376,['Drama'],,,,,0.8164411832148589,,,,
122,Boomerang (1992),Comedy|Romance,2.65625,16.0,1992.0,Boomerang,boomerang,-1.7992965388674247,0.08935536850749333,"['Comedy', 'Romance']",,,,0.10210330138445155,,,0.08145363408521303,,
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,4.375,4.0,1994.0,Chungking Express (Chung Hing sam lam),chungking express,1.316367731114839,0.8260110860192978,"['Drama', 'Mystery', 'Romance']",,,,,0.8072689750057326,,0.818922305764411,,
125,Flirting With Disaster (1996),Comedy,3.5833333333333335,12.0,1996.0,Flirting With Disaster,flirting with disaster,-0.4830729901388849,0.3944775200164237,['Comedy'],,,,0.4480830670926518,,,,,
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,2.0,7.0,1994.0,"NeverEnding Story III, The",neverending story iii,-1.8535348466392862,0.07975774994867584,"['Adventure', 'Children', 'Fantasy']",,0.1543942992874109,,,,,,,
128,Jupiter's Wife (1994),Documentary,3.0,1.0,1994.0,Jupiter's Wife,jupiter s wife,0.5861956772101056,0.6606959556559228,['Documentary'],,,,,,,,,
129,Pie in the Sky (1996),Comedy|Romance,2.0,1.0,1996.0,Pie in the Sky,pie in sky,-0.5644858481152699,0.3657359885033874,"['Comedy', 'Romance']",,,,0.4169329073482428,,,0.36466165413533835,,
132,Jade (1995),Thriller,2.8333333333333335,6.0,1995.0,Jade,jade,-0.7704691031386934,0.3056867173065079,['Thriller'],,,,,,,,,0.3885955649419219
135,Down Periscope (1996),Comedy,2.9516129032258065,31.0,1996.0,Down Periscope,down periscope,-2.047580458160123,0.05799630466023404,['Comedy'],,,,0.06735889243876464,,,,,
137,Man of the Year (1995),Documentary,3.0,1.0,1995.0,Man of the Year,man of year,0.5861956772101056,0.6606959556559228,['Documentary'],,,,,,,,,
140,Up Close and Personal (1996),Drama|Romance,3.5,16.0,1996.0,Up Close and Personal,up close and personal,-0.8284090018741392,0.29218846232806406,"['Drama', 'Romance']",,,,,0.20499885347397387,,0.2891604010025063,,
141,"Birdcage, The (1996)",Comedy,3.494186046511628,86.0,1996.0,"Birdcage, The",birdcage,-2.353264000168684,0.02412235680558407,['Comedy'],,,,0.029286474973375932,,,,,
144,"Brothers McMullen, The (1995)",Comedy,3.3333333333333335,12.0,1995.0,"Brothers McMullen, The",brothers mcmullen,-0.7707433714702288,0.30486553069184974,['Comedy'],,,,0.3556975505857295,,,,,
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,3.2450980392156863,51.0,1995.0,Bad Boys,bad boys,-2.1613230928170726,0.04824471361116814,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",0.10010940919037199,,,0.05457933972310969,0.024077046548956663,,,,0.06494192185850053
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,3.3333333333333335,3.0,1995.0,"Amazing Panda Adventure, The",amazing panda adventure,0.32523168638988925,0.5898686101416547,"['Adventure', 'Children']",,0.730799683293745,,,,,,,
147,"Basketball Diaries, The (1995)",Drama,3.466666666666667,15.0,1995.0,"Basketball Diaries, The",basketball diaries,-0.8103931087574107,0.2995791418599877,['Drama'],,,,,0.21210731483604678,,,,
148,"Awfully Big Adventure, An (1995)",Drama,5.0,1.0,1995.0,"Awfully Big Adventure, An",awfully big adventure,2.8875587278608563,0.9852186409361527,['Drama'],,,,,0.9880761293281357,,,,
